GENE_NAME	BLAST_ID	CONTIG	START	STOP	FRAMESHIFTS_BLAST	INFRAME_STOPS_BLAST	FRAMESHIFTS_MINIPROT	INFRAME_STOPS_MINIPROT	EXON	CONTIG_TYPE	GENE_TYPE	ANNOTATION	HAP	SPECIES
OH_2_hap1_JBHOII010000105.1_1144831-1145107:-_OH_2_hap1_JBHOII010000105.1_1145887-1146155:-	OH_2_hap1_JBHOII010000105.1_1145887-1146155:-	OH_2_hap1_JBHOII010000105.1	1145887	1146155	1	0	0	1	EXON2	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1167778-1168054:-	OH_2_hap1_JBHOII010000105.1_1167778-1168054:-	OH_2_hap1_JBHOII010000105.1	1167778	1168054	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1190538-1190814:-	OH_2_hap1_JBHOII010000105.1_1190538-1190814:-	OH_2_hap1_JBHOII010000105.1	1190538	1190814	3	0	1	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1331825-1332106:-	OH_2_hap1_JBHOII010000105.1_1331825-1332106:-	OH_2_hap1_JBHOII010000105.1	1331825	1332106	2	0	1	2	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1354670-1354946:-	OH_2_hap1_JBHOII010000105.1_1354670-1354946:-	OH_2_hap1_JBHOII010000105.1	1354670	1354946	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1377496-1377772:-_OH_2_hap1_JBHOII010000105.1_1378552-1378823:-	OH_2_hap1_JBHOII010000105.1_1377496-1377772:-	OH_2_hap1_JBHOII010000105.1	1377496	1377772	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1377496-1377772:-_OH_2_hap1_JBHOII010000105.1_1378552-1378823:-	OH_2_hap1_JBHOII010000105.1_1378552-1378823:-	OH_2_hap1_JBHOII010000105.1	1378552	1378823	1	0	0	1	EXON2	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1407061-1407337:-	OH_2_hap1_JBHOII010000105.1_1407061-1407337:-	OH_2_hap1_JBHOII010000105.1	1407061	1407337	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1476627-1476910:-	OH_2_hap1_JBHOII010000105.1_1476627-1476910:-	OH_2_hap1_JBHOII010000105.1	1476627	1476910	2	1	1	0	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1564584-1564852:.	OH_2_hap1_JBHOII010000105.1_1564584-1564852:.	OH_2_hap1_JBHOII010000105.1	1564584	1564852	1	0	0	1	EXON2	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1583500-1583776:-_OH_2_hap1_JBHOII010000105.1_1584565-1584833:-	OH_2_hap1_JBHOII010000105.1_1583500-1583776:-	OH_2_hap1_JBHOII010000105.1	1583500	1583776	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1583500-1583776:-_OH_2_hap1_JBHOII010000105.1_1584565-1584833:-	OH_2_hap1_JBHOII010000105.1_1584565-1584833:-	OH_2_hap1_JBHOII010000105.1	1584565	1584833	1	0	0	1	EXON2	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1659728-1660004:-	OH_2_hap1_JBHOII010000105.1_1659728-1660004:-	OH_2_hap1_JBHOII010000105.1	1659728	1660004	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1682550-1682826:-_OH_2_hap1_JBHOII010000105.1_1683606-1683877:-	OH_2_hap1_JBHOII010000105.1_1682550-1682826:-	OH_2_hap1_JBHOII010000105.1	1682550	1682826	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1682550-1682826:-_OH_2_hap1_JBHOII010000105.1_1683606-1683877:-	OH_2_hap1_JBHOII010000105.1_1683606-1683877:-	OH_2_hap1_JBHOII010000105.1	1683606	1683877	1	0	0	1	EXON2	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1712114-1712390:-	OH_2_hap1_JBHOII010000105.1_1712114-1712390:-	OH_2_hap1_JBHOII010000105.1	1712114	1712390	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1774769-1775050:-	OH_2_hap1_JBHOII010000105.1_1774769-1775050:-	OH_2_hap1_JBHOII010000105.1	1774769	1775050	2	0	2	0	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1836280-1836556:-_OH_2_hap1_JBHOII010000105.1_1837336-1837604:-	OH_2_hap1_JBHOII010000105.1_1836280-1836556:-	OH_2_hap1_JBHOII010000105.1	1836280	1836556	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1836280-1836556:-_OH_2_hap1_JBHOII010000105.1_1837336-1837604:-	OH_2_hap1_JBHOII010000105.1_1837336-1837604:-	OH_2_hap1_JBHOII010000105.1	1837336	1837604	1	0	0	1	EXON2	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1907833-1908135:.	OH_2_hap1_JBHOII010000105.1_1907833-1908135:.	OH_2_hap1_JBHOII010000105.1	1907833	1908135	3	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1931473-1931749:-_OH_2_hap1_JBHOII010000105.1_1932529-1932796:-	OH_2_hap1_JBHOII010000105.1_1931473-1931749:-	OH_2_hap1_JBHOII010000105.1	1931473	1931749	3	0	1	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_1931473-1931749:-_OH_2_hap1_JBHOII010000105.1_1932529-1932796:-	OH_2_hap1_JBHOII010000105.1_1932529-1932796:-	OH_2_hap1_JBHOII010000105.1	1932529	1932796	2	0	1	1	EXON2	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_2090240-2090516:-	OH_2_hap1_JBHOII010000105.1_2090240-2090516:-	OH_2_hap1_JBHOII010000105.1	2090240	2090516	3	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_2113714-2113992:-_OH_2_hap1_JBHOII010000105.1_2114772-2115040:-	OH_2_hap1_JBHOII010000105.1_2113714-2113992:-	OH_2_hap1_JBHOII010000105.1	2113714	2113992	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_2113714-2113992:-_OH_2_hap1_JBHOII010000105.1_2114772-2115040:-	OH_2_hap1_JBHOII010000105.1_2114772-2115040:-	OH_2_hap1_JBHOII010000105.1	2114772	2115040	1	0	0	1	EXON2	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_2196620-2196900:-	OH_2_hap1_JBHOII010000105.1_2196620-2196900:-	OH_2_hap1_JBHOII010000105.1	2196620	2196900	3	0	1	0	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_2412504-2412787:.	OH_2_hap1_JBHOII010000105.1_2412504-2412787:.	OH_2_hap1_JBHOII010000105.1	2412504	2412787	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_2435694-2435970:-_OH_2_hap1_JBHOII010000105.1_2436747-2437018:-	OH_2_hap1_JBHOII010000105.1_2435694-2435970:-	OH_2_hap1_JBHOII010000105.1	2435694	2435970	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_2435694-2435970:-_OH_2_hap1_JBHOII010000105.1_2436747-2437018:-	OH_2_hap1_JBHOII010000105.1_2436747-2437018:-	OH_2_hap1_JBHOII010000105.1	2436747	2437018	1	0	0	1	EXON2	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_2476182-2476464:-	OH_2_hap1_JBHOII010000105.1_2476182-2476464:-	OH_2_hap1_JBHOII010000105.1	2476182	2476464	2	0	2	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_2557246-2557522:-	OH_2_hap1_JBHOII010000105.1_2557246-2557522:-	OH_2_hap1_JBHOII010000105.1	2557246	2557522	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_2580732-2581008:-	OH_2_hap1_JBHOII010000105.1_2580732-2581008:-	OH_2_hap1_JBHOII010000105.1	2580732	2581008	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_2604214-2604490:-	OH_2_hap1_JBHOII010000105.1_2604214-2604490:-	OH_2_hap1_JBHOII010000105.1	2604214	2604490	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_2627015-2627294:-_OH_2_hap1_JBHOII010000105.1_2628078-2628346:-	OH_2_hap1_JBHOII010000105.1_2627015-2627294:-	OH_2_hap1_JBHOII010000105.1	2627015	2627294	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_2627015-2627294:-_OH_2_hap1_JBHOII010000105.1_2628078-2628346:-	OH_2_hap1_JBHOII010000105.1_2628078-2628346:-	OH_2_hap1_JBHOII010000105.1	2628078	2628346	1	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_2658671-2658947:-	OH_2_hap1_JBHOII010000105.1_2658671-2658947:-	OH_2_hap1_JBHOII010000105.1	2658671	2658947	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_2874330-2874612:-	OH_2_hap1_JBHOII010000105.1_2874330-2874612:-	OH_2_hap1_JBHOII010000105.1	2874330	2874612	3	0	2	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_2897987-2898263:-_OH_2_hap1_JBHOII010000105.1_2899043-2899311:-	OH_2_hap1_JBHOII010000105.1_2897987-2898263:-	OH_2_hap1_JBHOII010000105.1	2897987	2898263	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_2897987-2898263:-_OH_2_hap1_JBHOII010000105.1_2899043-2899311:-	OH_2_hap1_JBHOII010000105.1_2899043-2899311:-	OH_2_hap1_JBHOII010000105.1	2899043	2899311	1	0	0	1	EXON2	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000105.1_3070236-3070518:.	OH_2_hap1_JBHOII010000105.1_3070236-3070518:.	OH_2_hap1_JBHOII010000105.1	3070236	3070518	2	0	0	0	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000342.1_342-621:-_OH_2_hap1_JBHOII010000342.1_2137-2403:-	OH_2_hap1_JBHOII010000342.1_342-621:-	OH_2_hap1_JBHOII010000342.1	342	621	1	0	NA	NA	EXON3	Uncertain	Potential_pseudogene	NO_MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000342.1_342-621:-_OH_2_hap1_JBHOII010000342.1_2137-2403:-	OH_2_hap1_JBHOII010000342.1_2137-2403:-	OH_2_hap1_JBHOII010000342.1	2137	2403	0	0	NA	NA	EXON2	Uncertain	Potential_pseudogene	NO_MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000451.1_20303-20569:._OH_2_hap1_JBHOII010000451.1_22332-22612:.	OH_2_hap1_JBHOII010000451.1_20303-20569:.	OH_2_hap1_JBHOII010000451.1	20303	20569	0	0	NA	NA	EXON2	Uncertain	Potential_coding_gene	NO_MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000451.1_20303-20569:._OH_2_hap1_JBHOII010000451.1_22332-22612:.	OH_2_hap1_JBHOII010000451.1_22332-22612:.	OH_2_hap1_JBHOII010000451.1	22332	22612	0	0	NA	NA	EXON3	Uncertain	Potential_coding_gene	NO_MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000451.1_25099-25365:._OH_2_hap1_JBHOII010000451.1_26852-27132:.	OH_2_hap1_JBHOII010000451.1_25099-25365:.	OH_2_hap1_JBHOII010000451.1	25099	25365	0	0	NA	NA	EXON2	Uncertain	Potential_coding_gene	NO_MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000451.1_25099-25365:._OH_2_hap1_JBHOII010000451.1_26852-27132:.	OH_2_hap1_JBHOII010000451.1_26852-27132:.	OH_2_hap1_JBHOII010000451.1	26852	27132	0	0	NA	NA	EXON3	Uncertain	Potential_coding_gene	NO_MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000451.1_29457-29723:._OH_2_hap1_JBHOII010000451.1_31248-31528:.	OH_2_hap1_JBHOII010000451.1_29457-29723:.	OH_2_hap1_JBHOII010000451.1	29457	29723	0	0	NA	NA	EXON2	Uncertain	Potential_coding_gene	NO_MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000451.1_29457-29723:._OH_2_hap1_JBHOII010000451.1_31248-31528:.	OH_2_hap1_JBHOII010000451.1_31248-31528:.	OH_2_hap1_JBHOII010000451.1	31248	31528	0	0	NA	NA	EXON3	Uncertain	Potential_coding_gene	NO_MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000451.1_33927-34193:._OH_2_hap1_JBHOII010000451.1_35682-35962:.	OH_2_hap1_JBHOII010000451.1_33927-34193:.	OH_2_hap1_JBHOII010000451.1	33927	34193	0	0	NA	NA	EXON2	Uncertain	Potential_coding_gene	NO_MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap1_JBHOII010000451.1_33927-34193:._OH_2_hap1_JBHOII010000451.1_35682-35962:.	OH_2_hap1_JBHOII010000451.1_35682-35962:.	OH_2_hap1_JBHOII010000451.1	35682	35962	0	0	NA	NA	EXON3	Uncertain	Potential_coding_gene	NO_MINIPROT_ANNOTATION	OH_2_hap1	HF_E
OH_2_hap2_JBHOIJ010000389.1_16590-16866:.	OH_2_hap2_JBHOIJ010000389.1_16590-16866:.	OH_2_hap2_JBHOIJ010000389.1	16590	16866	4	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	OH_2_hap2	HF_E
WA_1_hap1_JBHOIS010000011.1_213009-213281:-	WA_1_hap1_JBHOIS010000011.1_213009-213281:-	WA_1_hap1_JBHOIS010000011.1	213009	213281	1	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000011.1_222359-222626:.	WA_1_hap1_JBHOIS010000011.1_222359-222626:.	WA_1_hap1_JBHOIS010000011.1	222359	222626	1	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000011.1_253954-254220:._WA_1_hap1_JBHOIS010000011.1_254898-255175:.	WA_1_hap1_JBHOIS010000011.1_253954-254220:.	WA_1_hap1_JBHOIS010000011.1	253954	254220	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000011.1_253954-254220:._WA_1_hap1_JBHOIS010000011.1_254898-255175:.	WA_1_hap1_JBHOIS010000011.1_254898-255175:.	WA_1_hap1_JBHOIS010000011.1	254898	255175	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_447254-447522:.	WA_1_hap1_JBHOIS010000038.1_447254-447522:.	WA_1_hap1_JBHOIS010000038.1	447254	447522	4	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_471849-472131:-	WA_1_hap1_JBHOIS010000038.1_471849-472131:-	WA_1_hap1_JBHOIS010000038.1	471849	472131	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_530883-531163:-	WA_1_hap1_JBHOIS010000038.1_530883-531163:-	WA_1_hap1_JBHOIS010000038.1	530883	531163	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_738224-738502:-_WA_1_hap1_JBHOIS010000038.1_739271-739539:-	WA_1_hap1_JBHOIS010000038.1_738224-738502:-	WA_1_hap1_JBHOIS010000038.1	738224	738502	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_738224-738502:-_WA_1_hap1_JBHOIS010000038.1_739271-739539:-	WA_1_hap1_JBHOIS010000038.1_739271-739539:-	WA_1_hap1_JBHOIS010000038.1	739271	739539	1	0	0	1	EXON2	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_761165-761442:-_WA_1_hap1_JBHOIS010000038.1_762222-762490:-	WA_1_hap1_JBHOIS010000038.1_761165-761442:-	WA_1_hap1_JBHOIS010000038.1	761165	761442	2	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_761165-761442:-_WA_1_hap1_JBHOIS010000038.1_762222-762490:-	WA_1_hap1_JBHOIS010000038.1_762222-762490:-	WA_1_hap1_JBHOIS010000038.1	762222	762490	1	0	0	1	EXON2	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_784441-784717:-_WA_1_hap1_JBHOIS010000038.1_785479-785747:-	WA_1_hap1_JBHOIS010000038.1_784441-784717:-	WA_1_hap1_JBHOIS010000038.1	784441	784717	3	1	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_784441-784717:-_WA_1_hap1_JBHOIS010000038.1_785479-785747:-	WA_1_hap1_JBHOIS010000038.1_785479-785747:-	WA_1_hap1_JBHOIS010000038.1	785479	785747	1	0	0	1	EXON2	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_862647-862923:-_WA_1_hap1_JBHOIS010000038.1_863702-863970:-	WA_1_hap1_JBHOIS010000038.1_862647-862923:-	WA_1_hap1_JBHOIS010000038.1	862647	862923	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_862647-862923:-_WA_1_hap1_JBHOIS010000038.1_863702-863970:-	WA_1_hap1_JBHOIS010000038.1_863702-863970:-	WA_1_hap1_JBHOIS010000038.1	863702	863970	1	0	0	1	EXON2	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_899908-900189:-	WA_1_hap1_JBHOIS010000038.1_899908-900189:-	WA_1_hap1_JBHOIS010000038.1	899908	900189	2	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1163994-1164275:.	WA_1_hap1_JBHOIS010000038.1_1163994-1164275:.	WA_1_hap1_JBHOIS010000038.1	1163994	1164275	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1186114-1186390:-_WA_1_hap1_JBHOIS010000038.1_1187173-1187441:-	WA_1_hap1_JBHOIS010000038.1_1186114-1186390:-	WA_1_hap1_JBHOIS010000038.1	1186114	1186390	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1186114-1186390:-_WA_1_hap1_JBHOIS010000038.1_1187173-1187441:-	WA_1_hap1_JBHOIS010000038.1_1187173-1187441:-	WA_1_hap1_JBHOIS010000038.1	1187173	1187441	1	0	0	1	EXON2	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1209621-1209899:-	WA_1_hap1_JBHOIS010000038.1_1209621-1209899:-	WA_1_hap1_JBHOIS010000038.1	1209621	1209899	3	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1381450-1381726:-	WA_1_hap1_JBHOIS010000038.1_1381450-1381726:-	WA_1_hap1_JBHOIS010000038.1	1381450	1381726	3	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1446085-1446367:.	WA_1_hap1_JBHOIS010000038.1_1446085-1446367:.	WA_1_hap1_JBHOIS010000038.1	1446085	1446367	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1484746-1485014:._WA_1_hap1_JBHOIS010000038.1_1485794-1486070:.	WA_1_hap1_JBHOIS010000038.1_1484746-1485014:.	WA_1_hap1_JBHOIS010000038.1	1484746	1485014	1	0	0	1	EXON2	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1484746-1485014:._WA_1_hap1_JBHOIS010000038.1_1485794-1486070:.	WA_1_hap1_JBHOIS010000038.1_1485794-1486070:.	WA_1_hap1_JBHOIS010000038.1	1485794	1486070	4	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1510343-1510624:-	WA_1_hap1_JBHOIS010000038.1_1510343-1510624:-	WA_1_hap1_JBHOIS010000038.1	1510343	1510624	2	0	2	0	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1669868-1670150:-	WA_1_hap1_JBHOIS010000038.1_1669868-1670150:-	WA_1_hap1_JBHOIS010000038.1	1669868	1670150	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1692628-1692904:-	WA_1_hap1_JBHOIS010000038.1_1692628-1692904:-	WA_1_hap1_JBHOIS010000038.1	1692628	1692904	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1715502-1715780:-_WA_1_hap1_JBHOIS010000038.1_1716560-1716831:-	WA_1_hap1_JBHOIS010000038.1_1715502-1715780:-	WA_1_hap1_JBHOIS010000038.1	1715502	1715780	3	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1715502-1715780:-_WA_1_hap1_JBHOIS010000038.1_1716560-1716831:-	WA_1_hap1_JBHOIS010000038.1_1716560-1716831:-	WA_1_hap1_JBHOIS010000038.1	1716560	1716831	1	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1716560-1716831:-_WA_1_hap1_JBHOIS010000038.1_1738383-1738659:-	WA_1_hap1_JBHOIS010000038.1_1738383-1738659:-	WA_1_hap1_JBHOIS010000038.1	1738383	1738659	3	0	2	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1738383-1738659:-_WA_1_hap1_JBHOIS010000038.1_1739439-1739707:-	WA_1_hap1_JBHOIS010000038.1_1739439-1739707:-	WA_1_hap1_JBHOIS010000038.1	1739439	1739707	1	0	2	1	EXON2	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1853407-1853683:-	WA_1_hap1_JBHOIS010000038.1_1853407-1853683:-	WA_1_hap1_JBHOIS010000038.1	1853407	1853683	3	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1934425-1934706:-	WA_1_hap1_JBHOIS010000038.1_1934425-1934706:-	WA_1_hap1_JBHOIS010000038.1	1934425	1934706	3	0	0	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
WA_1_hap1_JBHOIS010000038.1_1955084-1955360:-_WA_1_hap1_JBHOIS010000038.1_1956160-1956428:-	WA_1_hap1_JBHOIS010000038.1_1955084-1955360:-	WA_1_hap1_JBHOIS010000038.1	1955084	1955360	3	0	2	1	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	WA_1_hap1	HF_W
